id,text,sentiment
870434743493345282,RT @911well: Fear is not real. It is a product of thoughts you create #Fears #anxiety #MentalHealth #Mindfulness https://t.co/WQSF3H6ruC,-1
870434743694839808,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",1
870434744311394305,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870434744713879552,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870434746676920321,I've never had this post fest depression y'all speak of. 🤔,-1
870434747264016386,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870434754847543296,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/lbWFEvIWFt",-1
870434760375533568,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870434764133548032,"RT @MickyWhiteNV: Marijuana industry literally *wants* to be taxed....in a state that desperately needs revenue for public schools, m… ",-1
870434775097462784,"RT @laneyrodg: when they can make u laugh, validate you, and care about your mental health https://t.co/HMQAkQIxeg",-1
870434788057923584,RT @Scripture_Truth: Get rid of your of worries. Cast all your anxiety on Him because He cares for you. -1Peter 5:7,-1
870434789156806656,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",1
870434792831148032,"@tusentalsord @SayNoToAnxiety Just a normal guy, trying to deal with life the best I can. If u live a full life, u… https://t.co/03XgTj3EcF",1
870434802784239616,RT @charstarlene: My heart goes out to those of us whose anxiety has gone from crippling to an accelerating vomit/shit/deathlike ever since…,-1
870434803581157376,#Dental #Clinic #News TMS therapy offers hope for senior adults with depression https://t.co/vEJcPK6pok,1
870434805783166976,"RT @kmoranONT: Young Canadians are reaching out for mental health help more than ever, investigation shows https://t.co/DFcnwk5rwg",1
870434806991011840,"RT @fight4theyouth: Today's youth are basically begging for school-based mental health services, yet we've seen only one budget cut aft… ",-1
870434806965968896,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870434807880323072,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870434808303955972,"His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iKtmIKP93i",-1
870434810652766210,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870434813676634112,Thinking about how much power and how little compassion and understanding trump has gives me anxiety,1
870434816683982848,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870434817468280832,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",1
870434821348012032,Crippling depression here we come! https://t.co/bFI1qVvx1q,-1
870434822803652608,Que cara de sueño más bonita https://t.co/yW0oC8UuUF,1
870434826049814528,RT @HogwartsMaglc: Everything about Harry Potter that I see now just makes me so nostalgic. Forever suffering from Post Potter Depression.…,-1
870434827606118400,RT @kelaoqieres: how to desinstalar anxiety curso para principiantes level 1: https://t.co/pEC76pVqxd,-1
870434828101066752,@APRAAMCOS    Host Free Mental Health Panels for Music Professionals: https://t.co/Ub5OwK0GH3,1
870434828973350913,Now do one showing a global depression based on lack of economic growth https://t.co/YPigB2ixrz,-1
870434830202413056,Botox could be FDA approved to treat depression in the near future.,-1
870434831527575552,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870434834350571522,"I HAVE SO MUCH ANXIETY FLOWING THROUGH ME RN, whyyyyy",-1
870434844504969216,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870434847331844096,"Cross-sector collaboration: Mental Health, Mental Capacity and Human Rights (Norwich) - 8th June  https://t.co/xREKoTPble",1
870434847889793028,RT @dodo: Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how to calm him down. https://t.co…,1
870434848988594176,"When you're afraid, take the risk to change that.  https://t.co/LblvFt0HLC #fear #anxiety #lifecoach https://t.co/H64FEphQ9K",-1
870434848799961089,RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,-1
870434854663462912,RT @KaeLynnGail: Ur wcw binge watches criminal minds but then can't go to the store alone without having an anxiety attack. It's me I'm ur…,-1
870434855250690048,"RT @1800SADDAD: don't try to heal yourself, cut your arms and legs off one by one until your depression is gone https://t.co/tx1yK5E3Vp",-1
870434856035131393,"I've started speaking up in class more, and being more opinionated, without the intense feeling of anxiety pulsing through my body",-1
870434863526162433,what the fuck. Fucking disgusting. I would have had an anxiety attack this is fucking scary as hell https://t.co/rTLO27stEr,-1
870434865564581888,RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,1
870434866592088064,@AlanTudyk (1) that there's usually a Lowe's right next to it? (2) it's a fascinating alter-habit for birds that tr… https://t.co/yzw48Zd8OI,1
870434870736166912,RT @en_jajaja: Ayo fuck my depression ! Don't tell her I said that tho I'm terrified of her,-1
870434870891347970,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/x5X3JijmW5,-1
870434871444819969,"Break Free From Fear and Anxiety with this FREE 21-Day Devotional and Resource Guide {user.share_url}}
I've not read this but 👀 forward2",-1
870434873172910080,RT @fireball_beto: Y'all don't know anxiety until you're trapped at the bottom of this https://t.co/Buy42JMHu3,-1
870434874724827136,"RT @HallMaelisa: When mental health, #creativity and #entrepreneurship come together, interesting things can happen.  I love seeing n https…",1
870434882610053120,RT @sushitrash: Mental health is so dope. Take care of yourself!!,1
870434884250198016,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Desk Toy EDC Metal Ball  via eBay https://t.co/i1Gsl5m3u9,-1
870434887576289282,RT @JRhodesPianist: When they weigh baby koalas they sometimes do it with a toy to stop separation anxiety from its mum. You're welcome. ht…,1
870434890780516352,"Hey my names matt I have awful anxiety, crippling depression and daddy issues",-1
870434890466152452,Instagram has been ranked by a new report as the worst social media site for its negative effects on mental health. https://t.co/dj1v3B7QxX,-1
870434897625829378,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Autism Desk Toy EDC Copper   via eBay https://t.co/4ODB19Sliz,-1
870434899299270657,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… ",-1
870434901438353408,@itsDanBull the cure for anxiety,-1
870434907088093185,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870434907239190528,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Autism Metal Desk Toy EDC  via eBay https://t.co/soNfW3oEL0,-1
870434913434161154,"RT @SincerelyTumblr: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships h…",-1
870434916332216320,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870434925450866688,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870434926075797505,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870434936183955456,RT @loopzoop: Hello? 2 hour depression nap? Do you remember me...in monaco... i made u that bracelet,-1
870434936943247361,RT @bbylychee: My depression and my anxiety ganging up on me while I'm out trying to have a good time https://t.co/EqfgiN28hF,-1
870434938813685760,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",1
870434939530903552,Online Therapy Sessions - Therapy Sessions over Skype for anxiety &amp; depression. Email to book a session. https://t.co/Jq8TiNIZ7h,-1
870434942030929920,"💙💡🎶✨

#Play #Love #Motivate #Inspire #Keys #God #Jesus #Instrumental #Anxiety #Depression #🌙… https://t.co/hKcWxxRikT",1
870434944367054848,RT @vonschnooks: I fucking love @Logic301 for bringing in his experience with having anxiety in his new album. Like thank you man. https://…,1
870434950008393728,"RT @depressingmsgs: depression isn't always sadness, it can also be emptiness, anger, tiredness or loneliness. sometimes a cry for help isn…",-1
870434951677833218,This child is important. Bless you. https://t.co/YhmhQwIGT4,1
870434952617369601,Hey august https://t.co/ZngBLEvQiG,-1
870434956069150720,maybe if I fall in love with depression it will leave me,1
870434956052443136,@ULT0PPA just so you have an inflamed and prolonged sense of anxiety for like a day,1
870434957663117314,"RT @itsmattbarrett: Hey my names matt I have awful anxiety, crippling depression and daddy issues",-1
870434961190506497,"RT @LifeZette: The Truth About Manic Depression, from One Who’s Been There https://t.co/YP0Hg530Dh",-1
870434962931015680,@jordangraham__ Walmart. My brain is already clouding with anxiety and suicide,-1
870434967087656960,also there are so many priests here I have anxiety,-1
870434967721037824,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870434969646231552,@MariaBurnham4 wow! Well done! Having a little anxiety over here preparing for our 1:1 deployment with grades 6-8 in the fall.,1
870434970883342336,Music Therapy can help with depression and anxiety. Has music therapy helped you in any way? @UOWTV #socialj #musictherapy #anxiety #music,-1
870434974528417792,bone apple feet crippling depression,-1
870434984703799297,"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",-1
870434997051830272,.@drakepresident Nov 9 Anxiety emaol to Students Profs Friends asked for @POTUS sensitivity toward #climatechange!… https://t.co/GeQRGaZIRr,1
870435001481011201,RT @luciebeexxx: #Anxiety blows. One mild interaction can be enough to totally throw a person mentally &amp; emotionally. We don't talk about t…,-1
870435013468094464,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435020019597312,@lowpricequality The depression I have when I don't pay attention and realize there's a test,-1
870435020078366720,"things im good at:
1. cats
2. bouncing
3. dealing with the complex feelings of guilt, depression, and anxiety
4. comedic timing",-1
870435020141408256,"First hemp seeds sown legally in Lehigh Valley since Depression
https://t.co/vooDik4UhM",-1
870435027179491328,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870435028651692032,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,1
870435030140567552,"USA under  Donald Trump falling in to DICTATORSHIP. $1 Trillion dollars in Trump ""Family DEALS"", Worldwide. Followe… https://t.co/ZGaFnzHN6Z",1
870435032913108992,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870435034813132800,Don't forget the uncontrollable leg kicks and arm flaps 🤣 https://t.co/xamQMhBnfm,-1
870435039128854532,RT @Sean_McDowell: More Than a Third of Teenage Girls Experience Depression | Eye-opening https://t.co/zCCn7OjDNU,-1
870435042195058688,RT @rachelmiasimon: i hope everyone with mental health disorders finds a significant other who knows how to deal with them appropriately in…,1
870435045152088064,My anxiety is thru the fuckin roof.  Jesus.,-1
870435049530957824,"How to address aging, illness, &amp; mental health in our congregations: https://t.co/Wbu7IMIRWs https://t.co/BqEhZkBCSN",1
870435049153347584,Where was this kid when I was in 8th grade?? https://t.co/TzICQ6zrOR,-1
870435056095023104,"RT @itsmattbarrett: Hey my names matt I have awful anxiety, crippling depression and daddy issues",-1
870435065267986432,"RT @pressure: depression never arrives alone

it brings along its friends: despair, self-injury and suicide

depression is the invisible pl…",-1
870435066295369728,"RT @PoPpYsMiSsiOn: ▫�?�ℹ�??All or Nothing or Black and White Thinking &amp; #Depression

⚬The Fight or Flight Response
⚬#Trauma #ptsd… ",-1
870435071567822851,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… ",-1
870435072477769729,now that summer break has finally started it's time to isolate myself from my friends and wallow in my depression !!,-1
870435073526386688,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870435077842509824,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870435079084027904,"RT @itsmattbarrett: Hey my names matt I have awful anxiety, crippling depression and daddy issues",-1
870435079302131716,Boy I don't know why but I feeling real anxiety for this NBA finals lol 😂,-1
870435083358003201,@chancerhall Sounds like crippling depression to me,-1
870435090806956032,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870435092908220416,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435093990576128,I added a video to a @YouTube playlist https://t.co/C6T6cV8aXq Painful lockjaw TMJ &amp; chronic anxiety healed - John Mellor Healing,-1
870435095726874624,Says someone who has probably never suffered from depression. Platitudes solve nothing. https://t.co/6Ff1MuuYCK,-1
870435096586842112,RT @eIenaIvarez: ''i'm a gay female minority so anxiety and depression are my two best friends'' it's getting real https://t.co/stoKGENetr,1
870435098948100096,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435100676177920,"@MelissaPonzio1 Mama please please read the message I wrote for you, my heart is literally bursting w anxiety. Just… https://t.co/m6vfD1mtD4",1
870435102873993216,"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…",-1
870435109027164160,"RT @marshawright: #Anxiety does not help anybody achieve what they need to do, it is a barrier that must be knocked down. 🤔
#positive… ",1
870435122377621504,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435123698774016,"His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/dnUMJfFp68

…",-1
870435128874483712,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870435130850062336,My anxiety is through the roof rn 🙃,-1
870435133857251328,RT @badthingtoyou: leaving fifth harmony was the best thing for camila regarding her mental health. i'm so proud of her https://t.co/Nm2iDZ…,1
870435133832052736,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435135098732548,@platinumivory I've been battling depression so I guess along with all of that its lead to a lack of appetite or the drive to eat food.,-1
870435143294623744,RT @GirlsBooklet: me: *takes 4 depression naps during the day and manages to fall asleep again at night and sleep in and wake up late… ,-1
870435150345228288,RT @Iildevil: what i learned from college: if ur failing a class its not the end of the world &amp; yes ur future is important but so is ur men…,1
870435150814892032,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870435153398685696,Fuck anxiety,-1
870435157169160192,@DRUDGE_REPORT @slone She's morally bankrupt I actually think she suffers from a mental health issue that doesn't a… https://t.co/flvEMhvw48,-1
870435160482758656,this shit gave me so much anxiety https://t.co/9FQkwptwfi,-1
870435163121090561,"RT @GIRLposts: Me: ""time to go to bed, get some good rest, and wake up happy! ""  

My Anxiety: https://t.co/RTjHC7gWmV",1
870435169068560384,@B_Dailey13 Due to me feeling so tired and sick lately I haven't been able to go to therapy and get out my anxiety… https://t.co/I5XxdJDLMb,-1
870435175599046658,{PODCAST} Gut Health Explained with @am_naturopath: https://t.co/6Xr27UJGPO #guthealth #naturopathic #health… https://t.co/9Z92im7aFJ,-1
870435175875977217,It's called mental health awareness month. It's in May and you should probably aware of the mental illness that you… https://t.co/5fHXCHi47E,1
870435177998286848,I get separation anxiety when Layla is not here and Snoop gets separation anxiety when I'm not home..Translation me and Snoop have problems.,-1
870435184616910848,RT @binglinhu: i think a lot of white folks don’t realize that racial anger is a manifestation of anxiety. and anxiety is EX. HAUS. TING.,-1
870435188718940160,I don't want to say I've never been more sad in my life bc I have those times or moments but shit man the depression is reeeeeaal.,-1
870435196897607681,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435197896069120,Starting to get that 'I-only-watch-my-Netflix-shows-while-doing-cardio-and-I've-not-worked-out-in-weeks' anxiety as more new seasons drop.,-1
870435198067892224,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870435202266431493,Nothing tastes as good as depression feels,-1
870435206016233473,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… ",-1
870435208721567744,"@tlwren22 @FoxNews @adfkristen It really sounds like you're struggling with a  mental health crisis. 

I'm sorry th… https://t.co/PUCxPjBfBX",-1
870435209849733120,uhh yal mind if i finally fukin ovr my social anxiety n finally got a cutie girls number today 😳,-1
870435212785704960,RT @BCHC: Better mental health services would reduce poverty #povertyfreebc https://t.co/gO6Gs68neZ,1
870435213137952769,RT @fireball_beto: Y'all don't know anxiety until you're trapped at the bottom of this https://t.co/Buy42JMHu3,-1
870435216250347521,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870435216799739905,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,1
870435216866893824,facebook and depression. walk hand in hand...never again,-1
870435217940656129,"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…",-1
870435220872286208,@david_j_roth @neontaster oh yeah ill totally tell my girlfriend her power fantasy is going to bring down the whole… https://t.co/cNyMhf9pJD,-1
870435225297342464,RT @Jniewalker: มินย้อ�?ถามซอฮยอนว่า depression �?ปลว่าอะไร น้อง�?็พิมพ์ตอบให้ ละนัง�?็�?บบ อู้วว ชเวซอฮยอนนน~~ ละ�?็บอ�?ว่าเนี่ยซอฮยอนเคย… ,-1
870435226144706564,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… ",-1
870435227428147202,RT @matt_digs: It's called mental health awareness month. It's in May and you should probably aware of the mental illness that you… ,-1
870435229432913920,"@LindaSuhler You're so right, Obama's Legacy was depression, and Fear.  Hard to remember to thank God I'm suckin ai… https://t.co/tyku30Fyvg",-1
870435234826924033,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870435238547042304,My depression is starting to take control of me 😩😡😒,-1
870435239256092672,RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,1
870435240271073280,RT @LightSkinHenz: Depression sneaking back into my life https://t.co/PAkDYa6zXO,-1
870435241470644228,"@katie_honan it's ""worst"" of course. The anxiety is messing with my tenses.",-1
870435242779299840,"RT @SincerelyTumblr: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships h…",-1
870435247107604480,Gestalt Therapy: The Top benefits And Effects On Mental Health    Gestalt Therapy: The Top benef https://t.co/FI3EQpwXXF #HealthyEve,1
870435252690239489,RT @youngbabycoco: Stfu bitch https://t.co/DFwdVaE2M1,-1
870435253772468224,"RT @QueenPAC32: This is going to be a Thread on: Dating Someone with Depression. 

**keep in mind that depression varies a bit in each pers…",-1
870435254997098497,I have too much anxiety for now,-1
870435260781150208,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435261506883584,RT @lifeaseva: Depression is diagnosed by a doctor and can be helped. Its not a sad twitter joke. Its not a relateable tweet. Stop joking a…,-1
870435265671593984,"RT @PoPpYsMiSsiOn: What Is ? #PTSD &amp; #Trauma

�?�#anxiety
�?�#hypervigilance
�?�#depression
�?�Diagnosis #Symptoms
�?�#Sleep disturbances… ",-1
870435268624396289,Real depression hours,-1
870435269228371968,"RT @rachaelmbade: Really moving question from woman who has a son w/severe mental health issues who lives on SSDI, which POTUS cuts. Knight…",-1
870435270080032768,RT @upbeatjeon: jikook harmonizing with each other's voice is the cure for depression https://t.co/7VRW3yjfe1,-1
870435272046944256,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870435278527352832,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870435284055412736,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435289797337093,Please hurry. People will die from depression and anxiety. This is not sustainable. https://t.co/yaDi0oWEeA,1
870435290212691968,RT @lifeaseva: It isn't easy to get over mental health issues but finding people who understand you and identifying yourself is the first s…,1
870435291156197376,"@beardedstoner Yeah suffering from TAD (trump anxiety disorder) baaaaad, very baaad.",-1
870435294197067776,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,-1
870435294121689088,"Anxiety level today, through the roof! https://t.co/DLSyvJhmGp",1
870435304603172864,"@realDonaldTrump As of 2 day, my depression &amp; anxiety shot over the roof thx 2 u. U didn't do chit 4 any1 except urself. Wave adios!",-1
870435305253478401,"I'd like to do a fundraiser, to help pump money into the mental health program's locally,  with the aid of people and businesses.",1
870435310265618432,"@peterdaou Because economic anxiety, you know?",-1
870435311343611905,"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",1
870435320571056133,@_StrictlyB I am very calm as well. But the thought of penalties gives me anxiety. I am quietly confident though. W… https://t.co/MMSRGFq3mE,1
870435323767132160,#depression #bullies ADULT Sibling Abuse Survivors rarely get right therapy 4 their recovery.Jumpstart Your *Life:… https://t.co/MkKfSDOfTo,-1
870435325188767744,"@ceeez_ @blxbb As has capitalism. '08 GFC, '87 Crash, the Great Depression",-1
870435325235130369,"RT @bigbossboze: dear friends that also suffer from terrible anxiety: 

try to spend less time in your head and more time in the real world…",-1
870435326313066497,Trump is leaking - https://t.co/mTtBPJQLFi  #ptsd #depression #anxiety #trauma https://t.co/Ie03ezw6v8,-1
870435328594726912,When you use working out to ease anxiety but working out is causing you anxiety. #dilema,1
870435330544947200,Smart kid https://t.co/sZslYnu0n5,-1
870435330532364289,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330549104640,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330549088256,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330544984065,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330536595458,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330591043587,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330536620032,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330628886528,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330549088257,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330511446016,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330574270464,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330511392770,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330582749184,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330591031296,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330628886532,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330628870144,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330570178561,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330649800704,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330582650881,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330532327424,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330549100545,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330654035969,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330620399616,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330649858048,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330628898816,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330641371136,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330645573632,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330624700416,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330574360578,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330637221888,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330574372865,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330632974336,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330570149888,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330624700417,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330549104642,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330637283328,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330607808512,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330863673345,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330742140929,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330570072064,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870435330725363712,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
